0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291
318.4,321.1,323.8,326.4,329.1,331.8,334.5,337.2,339.9,342.6,345.2,347.9,350.6,353.3,355.9,358.6,361.2,363.9,366.5,369.2,371.8,374.5,377.1,379.8,382.4,385,387.6,390.3,392.9,395.5,398.1,400.7,403.3,405.9,408.5,411.1,413.7,416.3,418.9,421.5,424,426.6,429.2,431.7,434.3,436.8,439.4,441.9,444.5,447,449.6,452.1,454.6,457.1,459.6,462.2,464.7,467.2,469.7,472.2,474.6,477.1,479.6,482.1,484.6,487,489.5,491.9,494.4,496.8,499.3,501.7,504.1,506.6,509,511.4,513.8,516.2,518.6,521,523.4,525.8,528.2,530.5,532.9,535.3,537.6,540,542.3,544.7,547,549.3,551.7,554,556.3,558.6,560.9,563.2,565.5,567.8,570.1,572.4,574.6,576.9,579.2,581.4,583.7,585.9,588.1,590.4,592.6,594.8,597,599.2,601.4,603.6,605.8,608,610.2,612.3,614.5,616.7,618.8,621,623.1,625.2,627.4,629.5,631.6,633.7,635.8,637.9,640,642.1,644.2,646.3,648.3,650.4,652.4,654.5,656.5,658.6,660.6,662.6,664.6,666.7,668.7,670.7,672.6,674.6,676.6,678.6,680.6,682.5,684.5,686.4,688.4,690.3,692.2,694.1,696.1,698,699.9,701.8,703.7,705.5,707.4,709.3,711.2,713,714.9,716.7,718.6,720.4,722.2,724,725.8,727.7,729.5,731.2,733,734.8,736.6,738.4,740.1,741.9,743.6,745.4,747.1,748.8,750.6,752.3,754,755.7,757.4,759.1,760.8,762.4,764.1,765.8,767.4,769.1,770.8,772.4,774,775.7,777.3,778.9,780.5,782.1,783.7,785.3,786.9,788.5,790,791.6,793.2,794.7,796.3,797.8,799.3,800.9,802.4,803.9,805.4,806.9,808.4,809.9,811.4,812.9,814.4,815.8,817.3,818.8,820.2,821.7,823.1,824.5,826,827.4,828.8,830.2,831.6,833,834.4,835.8,837.2,838.6,839.9,841.3,842.7,844,845.4,846.7,848.1,849.4,850.7,852,853.4,854.7,856,857.3,858.6,859.9,861.1,862.4,863.7,865,866.2,867.5,868.8,870,871.2,872.5,873.7,875,876.2,877.4,878.6,879.8,881,882.2,883.4,884.6,885.8,887,888.2,889.3,class,brix,Ph,label
733.0,791.0,791.0,656.0,810.0,656.0,695.0,888.0,753.0,695.0,656.0,540.0,617.0,617.0,579.0,695.0,579.0,617.0,733.0,502.0,849.0,810.0,926.0,1274.0,1506.0,2008,2413.0,2780.0,3572.0,4325.0,5406.0,6217.0,6603.0,7047.0,7337.0,7569.0,7800.0,7723.0,7607.0,7492.0,7028,7183.0,7318.0,7607.0,8225.0,8496.0,8805.0,9365.0,9616.0,10407,10851.0,11006.0,11817.0,12087.0,12454.0,12898.0,12840.0,13246.0,13207.0,13053.0,13284.0,12763.0,12917.0,13014.0,13014.0,13381,13593.0,14057.0,14520.0,14520.0,14520.0,14964.0,15080.0,15505.0,16258,16161.0,16915.0,17030.0,17764.0,18382,18942.0,19618.0,20255.0,21008.0,21568.0,22167.0,22669.0,23248,23441.0,23653.0,23731,23325.0,23827.0,23518,23518.0,23325.0,22630.0,22205.0,21703.0,21124.0,21085.0,20313.0,19869.0,19386.0,18845.0,17861.0,16837.0,16297.0,15930.0,15872.0,16026.0,16606.0,16915,17223.0,17146.0,17108.0,17301.0,17030,16779.0,17069.0,16644.0,16451.0,16219.0,15601,15370.0,14906.0,14597.0,14327.0,14057.0,13671.0,13593.0,12821.0,12357,12087.0,11971.0,11585.0,11160.0,11122.0,11122.0,10967.0,11295.0,11392.0,11508.0,11469.0,11160.0,11353.0,11373.0,11160.0,11604.0,11431.0,11469.0,11662.0,11662.0,11662.0,11585.0,11778.0,12473.0,12821.0,13323.0,14134.0,14443.0,15196,15930.0,16548.0,16915.0,17397.0,17668.0,17339.0,16490.0,15215,14288.0,13362.0,12975.0,12840.0,13014.0,13593,14134.0,14984.0,16084.0,16606.0,17957,18305.0,19232.0,19927.0,20004.0,20313.0,20313.0,20390.0,20313.0,19946.0,19019.0,18305.0,16219,14559.0,12821.0,11508.0,11218.0,11392.0,12319.0,13516.0,14752.0,15293.0,15544.0,15486.0,15215,15080.0,14443.0,14597.0,13902.0,13439.0,13014.0,12435.0,11894.0,11508.0,11315,11083.0,10600.0,10369.0,10272.0,9673.0,9673.0,9191.0,9114.0,8920.0,8283.0,7820.0,7260.0,6661.0,6256.0,5638.0,5310.0,5425.0,5097.0,4981.0,5097.0,5020.0,5232.0,5078.0,5097,5174.0,5174.0,5252.0,5483.0,5174,5329.0,5483.0,5483.0,5599.0,5387.0,5503.0,5561.0,5213,5348.0,5020.0,4943.0,4943.0,4711.0,4634,4711.0,4634.0,4711,4672.0,4518.0,4479.0,4286.0,4248.0,4421.0,4035,4170.0,3861.0,3823.0,4093,3572.0,3707.0,3784.0,3494,3649.0,3514.0,3186.0,3340.0,3089,3089.0,3050.0,2780.0,2857.0,2587,2432.0,2510.0,1,9.9,5.21,inferior
617.0,733.0,753.0,598.0,772.0,695.0,617.0,772.0,714.0,656.0,559.0,559.0,598.0,559.0,502.0,695.0,598.0,559.0,617.0,405.0,733.0,791.0,926.0,1235.0,1525.0,1892,2355.0,2703.0,3630.0,4363.0,5348.0,6024.0,6642.0,6951.0,7337.0,7607.0,7839.0,7743.0,7569.0,7569.0,7202,7202.0,7453.0,7530.0,8225.0,8418.0,8959.0,9229.0,9654.0,10118,10736.0,11044.0,11836.0,12164.0,12435.0,12917.0,12975.0,13053.0,13439.0,13207.0,13323.0,12860.0,13168.0,13362.0,13053.0,13323,13864.0,14134.0,14366.0,14597.0,14887.0,15061.0,15331.0,15910.0,16548,16470.0,16934.0,17262.0,17841.0,18536,19270.0,19792.0,20023.0,21240.0,22012.0,22476.0,23094.0,23557,23866.0,23905.0,24407,23943.0,24329.0,24040,23596.0,23634.0,22862.0,22727.0,22089.0,21472.0,21278.0,20931.0,19927.0,19772.0,19096.0,18073.0,17455.0,16567.0,16297.0,15988.0,16374.0,17146.0,17069,17417.0,17648.0,17455.0,17687.0,17339,17339.0,17243.0,16721.0,16663.0,16528.0,15679,15756.0,15099.0,14713.0,14752.0,14211.0,14211.0,13786.0,13053.0,12937,12589.0,11855.0,11817.0,11431.0,11160.0,11353.0,11353.0,11489.0,11682.0,11682.0,11701.0,11547.0,11547.0,11585.0,11353.0,11778.0,11624.0,11778.0,11855.0,11817.0,11836.0,11971.0,12126.0,12589.0,12917.0,13593.0,14404.0,14984.0,15833,16316.0,17088.0,17532.0,18170.0,18266.0,17880.0,17339.0,16065,14501.0,14018.0,13555.0,13400.0,13516.0,14288,14713.0,15640.0,16683.0,17455.0,18691,19386.0,20236.0,20757.0,21008.0,21085.0,21587.0,21472.0,21394.0,20738.0,20043.0,19154.0,17397,15254.0,13284.0,11971.0,11662.0,11971.0,12860.0,14308.0,15408.0,16258.0,16412.0,16142.0,15988,16007.0,15293.0,15177.0,14520.0,13825.0,13671.0,12821.0,12628.0,12126.0,12049,11778.0,11180.0,10832.0,11006.0,10272.0,10291.0,9886.0,9616.0,9307.0,8611.0,8148.0,7665.0,7028.0,6565.0,5850.0,5676.0,5561.0,5329.0,5348.0,5252.0,5097.0,5445.0,5290.0,5329,5445.0,5348.0,5483.0,5792.0,5580,5599.0,5773.0,5754.0,5908.0,5657.0,5676.0,5754.0,5483,5445.0,5406.0,5097.0,5059.0,4788.0,4788,4730.0,4730.0,4943,4943.0,4711.0,4711.0,4421.0,4325.0,4557.0,4267,4112.0,4112.0,3939.0,4093,3784.0,3823.0,3784.0,3533,3649.0,3630.0,3321.0,3475.0,3282,3243.0,3089.0,2857.0,2896.0,2703,2529.0,2606.0,1,9.9,5.21,inferior
753.0,849.0,849.0,617.0,791.0,714.0,675.0,868.0,656.0,637.0,617.0,637.0,656.0,617.0,540.0,695.0,559.0,579.0,695.0,502.0,772.0,830.0,868.0,1274.0,1564.0,1930,2317.0,2722.0,3475.0,4286.0,5329.0,6140.0,6661.0,7163.0,7453.0,7627.0,7704.0,7723.0,7762.0,7569.0,7183,7279.0,7414.0,7723.0,8283.0,8554.0,8959.0,9500.0,9963.0,10349,10909.0,11160.0,11991.0,12473.0,12512.0,13149.0,13072.0,13593.0,13786.0,13439.0,13632.0,13362.0,13207.0,13362.0,13323.0,13825,14134.0,14385.0,14771.0,14906.0,15061.0,15370.0,15756.0,16142.0,16683,17030.0,17706.0,17861.0,18556.0,19193,19695.0,20274.0,20854.0,21819.0,22630.0,23113.0,23557.0,24175,24561.0,24484.0,24715,24715.0,25063.0,24754,24561.0,24870.0,23885.0,23673.0,22785.0,22398.0,22186.0,21143.0,20776.0,20641.0,19850.0,18923.0,17996.0,17301.0,17030.0,16760.0,17069.0,17996.0,17803,17996.0,18536.0,18150.0,18247.0,18073,17648.0,17841.0,17610.0,17474.0,17108.0,16470,16239.0,15930.0,15331.0,15293.0,14868.0,14829.0,14597.0,14095.0,13458,13014.0,12628.0,12319.0,11817.0,11817.0,11759.0,11778.0,11971.0,12242.0,12280.0,12551.0,11971.0,12280.0,12087.0,12126.0,12300.0,12300.0,12280.0,12551.0,12435.0,12531.0,12589.0,12840.0,13497.0,13825.0,14829.0,15331.0,15833.0,16837,17223.0,18266.0,19077.0,19599.0,19541.0,19618.0,18768.0,17339,15949.0,15486.0,14868.0,14752.0,15138.0,15698,16297.0,17339.0,18305.0,19077.0,20332,21201.0,21974.0,22630.0,23094.0,23113.0,23634.0,23345.0,23171.0,22785.0,22186.0,20931.0,18845,16915.0,14829.0,13072.0,12782.0,13053.0,14597.0,15795.0,17030.0,17532.0,18150.0,17706.0,17687,17532.0,17069.0,16606.0,16104.0,15524.0,15215.0,14404.0,13941.0,13613.0,13284,13014.0,12280.0,12087.0,11894.0,11469.0,11373.0,11122.0,10600.0,10504.0,9673.0,9133.0,8360.0,7820.0,7453.0,6642.0,6294.0,6101.0,5966.0,5850.0,5947.0,5812.0,6178.0,5966.0,5947,6101.0,5966.0,6101.0,6410.0,6178,6256.0,6352.0,6275.0,6526.0,6256.0,6217.0,6275.0,6043,6063.0,5908.0,5696.0,5657.0,5329.0,5252,5348.0,5290.0,5445,5310.0,5136.0,5136.0,4904.0,4827.0,4981.0,4788,4672.0,4537.0,4325.0,4479,4112.0,4267.0,4074.0,3919,4074.0,3861.0,3630.0,3919.0,3591,3494.0,3437.0,3186.0,3263.0,3012,2819.0,2857.0,1,9.9,5.21,inferior
733.0,830.0,849.0,656.0,888.0,772.0,656.0,868.0,656.0,733.0,617.0,540.0,695.0,598.0,617.0,695.0,540.0,598.0,617.0,463.0,695.0,617.0,656.0,849.0,965.0,1042,1293.0,1428.0,1892.0,2162.0,2664.0,2973.0,3243.0,3572.0,3572.0,3668.0,3823.0,3630.0,3746.0,3784.0,3514,3398.0,3475.0,3398.0,3919.0,3919.0,4054.0,4190.0,4402.0,4576,4808.0,4981.0,5136.0,5174.0,5290.0,5425.0,5445.0,5483.0,5638.0,5425.0,5773.0,5406.0,5599.0,5676.0,5425.0,5425,5541.0,5676.0,5908.0,5812.0,5773.0,6005.0,6121.0,6410.0,6893,7028.0,7588.0,7994.0,8534.0,9307,9654.0,10156.0,10774.0,11276.0,11855.0,12396.0,12531.0,13111,13053.0,13072.0,13053,13014.0,12975.0,12628,12222.0,12280.0,11315.0,11199.0,10427.0,9886.0,9751.0,8959.0,8515.0,8496.0,8071.0,7569.0,7183.0,6623.0,6584.0,6410.0,6256.0,6526.0,6487,6854.0,6719.0,6526.0,6738.0,6449,6333.0,6526.0,6121.0,6024.0,5947.0,5638,5715.0,5406.0,5097.0,5290.0,5020.0,5020.0,4962.0,4479.0,4518,4112.0,4132.0,3977.0,3746.0,3514.0,3630.0,3359.0,3630.0,3552.0,3475.0,3668.0,3398.0,3610.0,3552.0,3398.0,3649.0,3437.0,3630.0,3823.0,3803.0,3977.0,4190.0,4402.0,4846.0,5329.0,6101.0,6835.0,7183.0,8418,9461.0,10369.0,11295.0,12300.0,13226.0,13786.0,13844.0,13516,13014.0,12840.0,13091.0,13458.0,14153.0,15254,16104.0,17397.0,18807.0,20120.0,21665,22939.0,23711.0,25102.0,25411.0,25604.0,26337.0,26434.0,25816.0,25565.0,24754.0,23866.0,21665,19309.0,16760.0,15312.0,14675.0,15061.0,16490.0,18150.0,19463.0,19946.0,20352.0,20081.0,20158,19888.0,19077.0,18884.0,18575.0,17532.0,17339.0,16239.0,15775.0,15408.0,15099,14559.0,14211.0,13902.0,13458.0,13053.0,12917.0,12396.0,12164.0,11778.0,10987.0,10291.0,9654.0,8805.0,8380.0,7685.0,7163.0,7105.0,6835.0,6603.0,6835.0,6700.0,6796.0,6835.0,6681,6951.0,6893.0,6796.0,7125.0,6989,7047.0,7183.0,7028.0,7337.0,6989.0,7144.0,7028.0,6951,6796.0,6603.0,6352.0,6217.0,6159.0,5985,6024.0,5812.0,6063,5812.0,5676.0,5676.0,5425.0,5348.0,5541.0,5290,5097.0,4981.0,4865.0,4962,4518.0,4750.0,4672.0,4344,4537.0,4383.0,4054.0,4074.0,3939,3977.0,3823.0,3572.0,3630.0,3321,3108.0,3166.0,1,9.9,5.21,lado 1
772.0,656.0,810.0,617.0,714.0,675.0,617.0,849.0,617.0,637.0,559.0,521.0,540.0,521.0,463.0,656.0,540.0,521.0,579.0,405.0,695.0,656.0,637.0,791.0,888.0,1119,1351.0,1390.0,1815.0,2259.0,2780.0,3166.0,3340.0,3688.0,3861.0,3958.0,4054.0,4016.0,3939.0,3939.0,3668,3707.0,3707.0,3784.0,4170.0,4132.0,4402.0,4634.0,4750.0,4865,5136.0,5290.0,5580.0,5638.0,5638.0,5908.0,5908.0,6043.0,6121.0,5908.0,6198.0,5947.0,5812.0,6198.0,5773.0,5908,5947.0,6043.0,6198.0,6121.0,6236.0,6410.0,6565.0,6700.0,7105,7492.0,7916.0,8303.0,8805.0,9500,9770.0,10369.0,10967.0,11392.0,12087.0,12396.0,12840.0,13207,13072.0,13149.0,13226,13072.0,13072.0,12705,12512.0,12280.0,11353.0,11527.0,10832.0,9982.0,9809.0,9152.0,8727.0,8515.0,8129.0,7627.0,7221.0,6719.0,6603.0,6352.0,6217.0,6507.0,6449,6661.0,6642.0,6449.0,6642.0,6642,6275.0,6410.0,6101.0,5947.0,5947.0,5696,5657.0,5445.0,5252.0,5194.0,5001.0,4885.0,4711.0,4518.0,4402,4170.0,4112.0,4016.0,3533.0,3533.0,3591.0,3340.0,3494.0,3494.0,3437.0,3533.0,3398.0,3494.0,3533.0,3321.0,3552.0,3359.0,3552.0,3746.0,3726.0,3861.0,4132.0,4286.0,4808.0,5329.0,6082.0,6951.0,7279.0,8534,9268.0,10523.0,11373.0,12551.0,13072.0,13825.0,13941.0,13574,13265.0,13207.0,13168.0,13690.0,14153.0,15466,16528.0,17532.0,19502.0,20197.0,22109,23094.0,24291.0,25121.0,25584.0,26029.0,26492.0,26646.0,26492.0,25874.0,25218.0,24175.0,21703,19347.0,16992.0,15447.0,15293.0,15370.0,16779.0,18324.0,19405.0,20429.0,20796.0,20873.0,20564,20158.0,19618.0,19463.0,18479.0,18092.0,17474.0,16528.0,16007.0,15389.0,15370,15003.0,14404.0,13941.0,13825.0,13362.0,13168.0,12937.0,12222.0,12049.0,11122.0,10581.0,9886.0,9036.0,8496.0,7762.0,7472.0,7260.0,6835.0,6854.0,6989.0,6912.0,7144.0,7028.0,6874,6893.0,6951.0,7086.0,7260.0,7183,7144.0,7279.0,7202.0,7453.0,7183.0,7202.0,7144.0,6738,6951.0,6796.0,6487.0,6372.0,6333.0,6043,5947.0,5947.0,6024,6043.0,5792.0,5638.0,5503.0,5387.0,5483.0,5290,5194.0,5039.0,4943.0,5136,4711.0,4672.0,4634.0,4325,4441.0,4479.0,4151.0,4209.0,4093,3900.0,3900.0,3707.0,3591.0,3321,3089.0,3263.0,1,9.9,5.21,lado 1
733.0,849.0,791.0,714.0,830.0,695.0,695.0,810.0,656.0,617.0,617.0,617.0,598.0,579.0,559.0,695.0,502.0,579.0,617.0,405.0,714.0,617.0,598.0,849.0,926.0,1158,1428.0,1428.0,1815.0,2201.0,2819.0,3186.0,3282.0,3649.0,3823.0,3939.0,4190.0,3939.0,3939.0,3900.0,3552,3746.0,3746.0,3668.0,4112.0,4170.0,4248.0,4672.0,4595.0,4885,5039.0,5252.0,5503.0,5715.0,5754.0,5966.0,5870.0,5985.0,6101.0,5947.0,6121.0,5908.0,5947.0,5966.0,5870.0,5831,5947.0,5966.0,6217.0,6256.0,6333.0,6256.0,6565.0,6796.0,7125,7337.0,7955.0,8264.0,8920.0,9500,9963.0,10504.0,10967.0,11508.0,12145.0,12435.0,12551.0,13168,13207.0,13381.0,13381,13053.0,13014.0,12763,12512.0,12280.0,11431.0,11199.0,10697.0,9886.0,9925.0,9036.0,8631.0,8592.0,8109.0,7627.0,7183.0,6565.0,6603.0,6545.0,6294.0,6584.0,6352,6681.0,6719.0,6507.0,6874.0,6526,6333.0,6642.0,5831.0,5870.0,5985.0,5676,5850.0,5522.0,5174.0,5174.0,5020.0,4943.0,4711.0,4518.0,4479,4093.0,3958.0,3900.0,3707.0,3514.0,3649.0,3321.0,3417.0,3514.0,3475.0,3649.0,3475.0,3494.0,3494.0,3321.0,3552.0,3398.0,3475.0,3746.0,3746.0,3861.0,4248.0,4402.0,4808.0,5329.0,5831.0,6951.0,7414.0,8669,9365.0,10427.0,11624.0,12396.0,13091.0,13825.0,13902.0,13516,13284.0,13053.0,13439.0,13593.0,14443.0,15389,16528.0,17687.0,19251.0,20236.0,21974,22978.0,24329.0,25430.0,25642.0,25816.0,26878.0,26415.0,26569.0,26260.0,25411.0,24252.0,22205,19425.0,16953.0,15679.0,14906.0,15601.0,16992.0,18382.0,19560.0,20583.0,20931.0,20641.0,20583,20429.0,19811.0,19425.0,18710.0,18170.0,17552.0,16721.0,16258.0,15640.0,15524,14984.0,14404.0,14288.0,13941.0,13362.0,13381.0,12512.0,12589.0,12049.0,11353.0,10736.0,9886.0,9210.0,8341.0,7800.0,7376.0,7183.0,6874.0,6700.0,6951.0,6874.0,7105.0,7105.0,6835,6912.0,6951.0,7067.0,7356.0,7183,7260.0,7318.0,7221.0,7646.0,7337.0,7144.0,7202.0,6989,6951.0,6796.0,6681.0,6487.0,6101.0,5985,6101.0,6198.0,6217,5985.0,5870.0,5754.0,5599.0,5483.0,5676.0,5406,5348.0,5039.0,5020.0,5194,4788.0,4943.0,4653.0,4460,4479.0,4518.0,4248.0,4248.0,4054,3900.0,3861.0,3668.0,3746.0,3321,3070.0,3205.0,1,9.9,5.21,lado 1
733.0,733.0,772.0,656.0,868.0,695.0,617.0,810.0,598.0,617.0,540.0,540.0,617.0,598.0,521.0,656.0,540.0,521.0,540.0,424.0,695.0,675.0,772.0,984.0,1158.0,1467,1930.0,2124.0,2799.0,3494.0,4248.0,5116.0,5406.0,6024.0,6526.0,6333.0,6738.0,6526.0,6449.0,6449.0,6043,5947.0,5908.0,5792.0,6430.0,6526.0,6738.0,7221.0,7492.0,7762,8109.0,8399.0,8747.0,8747.0,8882.0,9191.0,9114.0,9249.0,9461.0,8998.0,9384.0,9075.0,9210.0,9114.0,8978.0,8727,8901.0,8998.0,9056.0,8882.0,8689.0,8901.0,9036.0,9210.0,9828,9905.0,10427.0,10658.0,11276.0,12126,12570.0,12840.0,13555.0,13709.0,14675.0,15061.0,15486.0,15486,15370.0,15370.0,15795,15293.0,15312.0,14984,14443.0,14443.0,13323.0,13053.0,12531.0,11662.0,11353.0,10504.0,10002.0,9944.0,9307.0,8573.0,8129.0,7723.0,7511.0,7414.0,7453.0,7646.0,7530,7723.0,7723.0,7492.0,7395.0,7414,7105.0,7260.0,6835.0,6661.0,6719.0,6294,6487.0,6159.0,5908.0,5966.0,5657.0,5503.0,5406.0,5059.0,4827,4441.0,4383.0,4325.0,3977.0,3919.0,3861.0,3668.0,3900.0,3765.0,3784.0,3861.0,3572.0,3649.0,3552.0,3552.0,3784.0,3630.0,3784.0,4035.0,4016.0,4267.0,4518.0,4865.0,5483.0,6024.0,6989.0,7839.0,8496.0,9673,10678.0,11740.0,12975.0,13941.0,14404.0,14926.0,14810.0,14366,13902.0,13844.0,13825.0,14597.0,14984.0,15795,16876.0,18150.0,19560.0,20467.0,22321,23248.0,24445.0,25256.0,26106.0,25893.0,26743.0,26299.0,26299.0,25990.0,25256.0,23827.0,21414,19386.0,16779.0,15389.0,15080.0,15524.0,16702.0,18614.0,19927.0,20429.0,20796.0,20564.0,20622,20467.0,19714.0,19405.0,18845.0,18247.0,17648.0,16721.0,16239.0,15544.0,15428,15003.0,14366.0,13979.0,13941.0,13439.0,13149.0,12744.0,12280.0,11894.0,11276.0,10542.0,9828.0,8959.0,8438.0,7762.0,7279.0,7202.0,6951.0,6835.0,7067.0,6989.0,7144.0,6951.0,6951,7183.0,6989.0,7105.0,7279.0,7105,7202.0,7337.0,7202.0,7569.0,7279.0,7144.0,7260.0,6951,6989.0,6816.0,6565.0,6584.0,6275.0,6217,6217.0,5966.0,6178,5985.0,5870.0,5715.0,5561.0,5483.0,5715.0,5368,5387.0,5097.0,5097.0,5271,4846.0,4885.0,4730.0,4421,4614.0,4518.0,4267.0,4248.0,4035,4074.0,3803.0,3649.0,3649.0,3321,3243.0,3282.0,1,9.9,5.21,lado 2
714.0,791.0,907.0,675.0,810.0,810.0,733.0,830.0,695.0,733.0,656.0,637.0,656.0,656.0,579.0,772.0,579.0,598.0,675.0,502.0,733.0,695.0,926.0,1081.0,1293.0,1506,2046.0,2278.0,2838.0,3475.0,4344.0,5213.0,5599.0,6101.0,6487.0,6719.0,6874.0,6623.0,6526.0,6526.0,6140,6101.0,5850.0,5947.0,6410.0,6526.0,6893.0,7144.0,7453.0,7878,8225.0,8283.0,8766.0,8824.0,8959.0,9268.0,9056.0,9268.0,9461.0,9268.0,9365.0,9345.0,9171.0,9191.0,9056.0,8959,8805.0,8998.0,9114.0,9114.0,9114.0,9056.0,9191.0,9345.0,9731,9963.0,10620.0,10948.0,11392.0,12280,12628.0,13091.0,13632.0,14288.0,14713.0,15022.0,15505.0,15833,15486.0,15486.0,15756,15486.0,15293.0,15235,14559.0,14424.0,13323.0,13323.0,12744.0,11933.0,11566.0,10813.0,10156.0,9963.0,9577.0,8959.0,8418.0,7723.0,7723.0,7607.0,7492.0,7492.0,7723,7839.0,7762.0,7685.0,7665.0,7511,7356.0,7453.0,6912.0,6893.0,6912.0,6565,6391.0,6217.0,5908.0,6024.0,5715.0,5561.0,5561.0,5194.0,4981,4595.0,4479.0,4557.0,4170.0,4093.0,4054.0,3784.0,3900.0,3977.0,3900.0,4054.0,3707.0,3784.0,3881.0,3649.0,3939.0,3900.0,3861.0,4325.0,4132.0,4402.0,4634.0,4904.0,5638.0,6178.0,7028.0,7955.0,8611.0,9809,10600.0,11817.0,13014.0,13786.0,14443.0,15215.0,15061.0,14597,14076.0,13960.0,13941.0,14250.0,15061.0,16142,17069.0,18170.0,19541.0,20796.0,22591,23325.0,24561.0,25430.0,25835.0,26125.0,26936.0,26608.0,26782.0,26183.0,25372.0,24020.0,22031,19579.0,17011.0,15563.0,15389.0,15679.0,17030.0,18884.0,19946.0,20583.0,21163.0,21124.0,20545,20429.0,19772.0,20004.0,18691.0,18382.0,17764.0,16915.0,16297.0,15795.0,15370,15235.0,14694.0,14424.0,13999.0,13516.0,13323.0,12898.0,12666.0,12300.0,11373.0,10871.0,10040.0,9307.0,8515.0,7839.0,7588.0,7279.0,7067.0,7047.0,7047.0,6932.0,7298.0,7105.0,7047,7183.0,7144.0,7221.0,7453.0,7221,7337.0,7376.0,7472.0,7569.0,7376.0,7337.0,7492.0,7144,7183.0,6816.0,6681.0,6681.0,6294.0,6256,6217.0,6198.0,6372,6101.0,5947.0,5870.0,5657.0,5715.0,5792.0,5541,5561.0,5174.0,5059.0,5194,4846.0,4981.0,4788.0,4518,4711.0,4614.0,4286.0,4325.0,4093,4016.0,4035.0,3765.0,3746.0,3321,3263.0,3359.0,1,9.9,5.21,lado 2
